collabora-1  | Certificate request self-signature ok
collabora-1  | subject=C=DE, ST=BW, L=Stuttgart, O=Dummy Authority, CN=localhost
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.167178 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/stylemenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/stylemenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.167523 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/selectionmenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/selectionmenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.168200 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/classificationdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/classificationdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.169546 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/deleteheaderdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/deleteheaderdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.170155 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebartexteffect.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebartexteffect.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.170573 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebargraphic.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebargraphic.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.170917 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/querymodifyimagemapchangesdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/querymodifyimagemapchangesdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.171678 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/textcontrolchardialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/textcontrolchardialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.172563 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/optgridpage.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/optgridpage.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.173162 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/docrecoveryprogressdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/docrecoveryprogressdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.173918 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/querynewcontourdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/querynewcontourdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.174419 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebarparagraph.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebarparagraph.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.177154 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/namespacedialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/namespacedialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.178003 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/charsetmenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/charsetmenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.178578 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/zoommenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/zoommenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.179173 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/acceptrejectchangesdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/acceptrejectchangesdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.180619 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/textcharacterspacingcontrol.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/textcharacterspacingcontrol.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.181299 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/textcontrolparadialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/textcontrolparadialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.181777 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/defaultshapespanel.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/defaultshapespanel.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.182722 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/accessibilitychecklevel.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/accessibilitychecklevel.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.183313 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/deletefooterdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/deletefooterdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.183913 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/themecoloreditdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/themecoloreditdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.184985 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/gallerymenu2.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/gallerymenu2.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.185566 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/fileexporteddialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/fileexporteddialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.186527 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebareffect.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebareffect.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.187021 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/directionwindow.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/directionwindow.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.187367 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/imapmenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/imapmenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.187965 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/redlinecontrol.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/redlinecontrol.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.188728 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/toolbarpopover.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/toolbarpopover.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.189235 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/safemodedialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/safemodedialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.189688 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/presetmenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/presetmenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.190767 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/measurewidthbar.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/measurewidthbar.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.191097 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebartextcolumnspanel.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebartextcolumnspanel.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.191665 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/datanavigator.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/datanavigator.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.192263 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/columnswindow.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/columnswindow.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.193481 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/floatingcontour.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/floatingcontour.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.193860 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/chineseconversiondialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/chineseconversiondialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.194565 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/fontsizebox.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/fontsizebox.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.194894 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/formdatamenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/formdatamenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.195785 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/querysaveimagemapchangesdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/querysaveimagemapchangesdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.197221 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/linkwarndialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/linkwarndialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.197884 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebarlists.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebarlists.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.198230 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/fillctrlbox.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/fillctrlbox.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.198793 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/functionmenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/functionmenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.199118 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/compressgraphicdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/compressgraphicdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.199972 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/redlineviewpage.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/redlineviewpage.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.200349 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/mediaplayback.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/mediaplayback.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.202319 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebartextpanel.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebartextpanel.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.202831 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/absrecbox.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/absrecbox.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.203316 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/docrecoveryrecoverdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/docrecoveryrecoverdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.203747 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/labelbox.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/labelbox.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.204228 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/floatingundoredo.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/floatingundoredo.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.204739 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/gotopagedialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/gotopagedialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.206032 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/formnavigator.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/formnavigator.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.206463 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/rowsmenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/rowsmenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.206967 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/headfootformatpage.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/headfootformatpage.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.207337 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/fontworkspacingdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/fontworkspacingdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.208338 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/dockingcolorreplace.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/dockingcolorreplace.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.210331 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/adddataitemdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/adddataitemdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.211669 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebararea.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebararea.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.212176 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/formfielddialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/formfielddialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.212892 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/findbox.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/findbox.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.213220 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/filtermenu.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/filtermenu.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.214150 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/stylespreview.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/stylespreview.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.214554 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/querydeletethemedialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/querydeletethemedialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.215010 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/paralrspacing.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/paralrspacing.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.215506 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/checkbuttonbox.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/checkbuttonbox.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.216036 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/surfacewindow.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/surfacewindow.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.216394 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/sidebarstylespanel.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/sidebarstylespanel.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.217060 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/findreplacedialog-mobile.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/findreplacedialog-mobile.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.218790 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/inspectortextpanel.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/inspectortextpanel.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.219465 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/docrecoverysavedialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/docrecoverysavedialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.220122 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/queryunlinkgraphicsdialog.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/queryunlinkgraphicsdialog.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.220601 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/accessibilitycheckentry.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/accessibilitycheckentry.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.220935 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/floatinglineproperty.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/floatinglineproperty.ui"| kit/Kit.cpp:428
collabora-1  | kit-00032-00032 2026-03-01 11:52:52.225256 +0000 [ kit_spare_001 ] INF  Linking file "/opt/collaboraoffice/share/config/soffice.cfg/svx/ui/xformspage.ui" to "/opt/cool/child-roots/1-e8133a08/6DUh46zBiezv7a0L/lo/share/config/soffice.cfg/svx/ui/xformspage.ui"| kit/Kit.cpp:428
